Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
immd0237,whgu0256,Journal article,Cancer Research,Genetic evidence of a precisely tuned dysregulation in the hypoxia signaling pathway during oncogenesis.,"Couvé S, Ladroue C, Laine E, Mahtouk K, Guégan J, Gad S, Le Jeune H, Le Gentil M, Nuel G, Kim WY, Lecomte B, Pagès JC, Collin C, Lasne F, Benusiglio PR, Bressac-de Paillerets B, Feunteun J, Lazar V, Gimenez-Roqueplo AP, Mazure NM, Dessen P, Tchertanov L, Mole DR, Kaelin W, Ratcliffe P, Richard S, Gardie B","Humans, Pheochromocytoma, Carcinoma, Renal Cell, Kidney Neoplasms, Signal Transduction, Mutation, Polymorphism, Single Nucleotide, Basic Helix-Loop-Helix Transcription Factors, Von Hippel-Lindau Tumor Suppressor Protein, Molecular Dynamics Simulation, Carcinogenesis"
gree0989,clme0845,Conference paper,Drug Safety,Breast Cancer Risk in Relation to Use of Combined and Progestogen-Only Contraceptives: Results from a UK Record-Linkage Study,"Reeves GK, Kiricheck O, Green J, Beral V",
clme0220,chri0963,Journal article,Journal of Biological Chemistry,Intracellular carbonic anhydrase activity sensitizes cancer cell pH signaling to dynamic changes in CO2 partial pressure.,"Hulikova A, Aveyard N, Harris AL, Vaughan-Jones RD, Swietach P","HCT116 Cells, Cytoplasm, Humans, Neoplasms, Carbon Dioxide, Bicarbonates, Protons, Carbonic Anhydrases, Signal Transduction, Hydrogen-Ion Concentration, Partial Pressure"
clme0220,phys0101,Journal article,Journal of Biological Chemistry,Intracellular carbonic anhydrase activity sensitizes cancer cell pH signaling to dynamic changes in CO2 partial pressure.,"Hulikova A, Aveyard N, Harris AL, Vaughan-Jones RD, Swietach P","HCT116 Cells, Cytoplasm, Humans, Neoplasms, Carbon Dioxide, Bicarbonates, Protons, Carbonic Anhydrases, Signal Transduction, Hydrogen-Ion Concentration, Partial Pressure"
chri0963,phys0101,Journal article,Journal of Biological Chemistry,Intracellular carbonic anhydrase activity sensitizes cancer cell pH signaling to dynamic changes in CO2 partial pressure.,"Hulikova A, Aveyard N, Harris AL, Vaughan-Jones RD, Swietach P","HCT116 Cells, Cytoplasm, Humans, Neoplasms, Carbon Dioxide, Bicarbonates, Protons, Carbonic Anhydrases, Signal Transduction, Hydrogen-Ion Concentration, Partial Pressure"
immd0151,clme0237,Journal article,British Journal of Haematology,Human induced pluripotent stem cell derived erythroblasts can undergo definitive erythropoiesis and co-express gamma and beta globins,"Yang CT, French A, Goh PA, Pagnamenta A, Mettananda S, Taylor J, Knight S, Nathwani A, Roberts DJ, Watt SM, Carpenter L",
immd0031,immd0218,Journal article,PLoS One,The Leukocyte Immunoglobulin-Like Receptor Family Member LILRB5 Binds to HLA-Class I Heavy Chains.,"Zhang Z, Hatano H, Shaw J, Olde Nordkamp M, Jiang G, Li D, Kollnberger S",
prhc0057,prhc0057,Book,,Global Health,"Nicholson BD, McKimm J, Allen AK",
clme0195,immd0075,Conference paper,Blood,Discovering Regulatory SNPs by Genome-Wide Analysis of Differential Scl/TAL-1 Occupancy in Human Primary Erythroid Cells,"De Gobbi M, Hughes JR, Lower KM, Derry CJ, Marchi E, Sloane-Stanley J, Roberts N, Taylor S, Porcher C, Gibbons RJ, Higgs DR",
cschof,claridge,Journal article,Chemical Science,"Studying the active-site loop movement of the Sao Paolo metallo-β-lactamase-1†Electronic supplementary information (ESI) available: Procedures for protein expression and purification, (19)F-labelling, crystallisation, data collection, and structure determination, table of crystallographic data, table of crystallographic parameters and refinement statistics, figures showing binding mode and distances, procedures for mass spectrometry measurements, differential scanning fluorimetry measurements, stopped-flow measurements and other kinetics measurements. See DOI: 10.1039/c4sc01752hClick here for additional data file.","Brem J, Struwe WB, Rydzik AM, Tarhonskaya H, Pfeffer I, Flashman E, van Berkel SS, Spencer J, Claridge TD, McDonough MA, Benesch JL, Schofield CJ",
cschof,wolf1833,Journal article,Chemical Science,"Studying the active-site loop movement of the Sao Paolo metallo-β-lactamase-1†Electronic supplementary information (ESI) available: Procedures for protein expression and purification, (19)F-labelling, crystallisation, data collection, and structure determination, table of crystallographic data, table of crystallographic parameters and refinement statistics, figures showing binding mode and distances, procedures for mass spectrometry measurements, differential scanning fluorimetry measurements, stopped-flow measurements and other kinetics measurements. See DOI: 10.1039/c4sc01752hClick here for additional data file.","Brem J, Struwe WB, Rydzik AM, Tarhonskaya H, Pfeffer I, Flashman E, van Berkel SS, Spencer J, Claridge TD, McDonough MA, Benesch JL, Schofield CJ",
claridge,wolf1833,Journal article,Chemical Science,"Studying the active-site loop movement of the Sao Paolo metallo-β-lactamase-1†Electronic supplementary information (ESI) available: Procedures for protein expression and purification, (19)F-labelling, crystallisation, data collection, and structure determination, table of crystallographic data, table of crystallographic parameters and refinement statistics, figures showing binding mode and distances, procedures for mass spectrometry measurements, differential scanning fluorimetry measurements, stopped-flow measurements and other kinetics measurements. See DOI: 10.1039/c4sc01752hClick here for additional data file.","Brem J, Struwe WB, Rydzik AM, Tarhonskaya H, Pfeffer I, Flashman E, van Berkel SS, Spencer J, Claridge TD, McDonough MA, Benesch JL, Schofield CJ",
cschof,univ1923,Journal article,Journal of Biological Chemistry,Kinetic Investigations of the Role of Factor Inhibiting Hypoxia-inducible Factor (FIH) as an Oxygen Sensor.,"Tarhonskaya H, Hardy AP, Howe EA, Loik ND, Kramer HB, McCullagh JS, Schofield CJ, Flashman E","Animals, Humans, Escherichia coli, Anoxia, Oxygen, Mixed Function Oxygenases, Ankyrins, Recombinant Proteins, Repressor Proteins, Signal Transduction, Gene Expression, Transcription, Genetic, Gene Expression Regulation, Amino Acid Sequence, Protein Structure, Tertiary, Kinetics, Molecular Sequence Data, Hypoxia-Inducible Factor 1, alpha Subunit, Biocatalysis, Hypoxia-Inducible Factor-Proline Dioxygenases"
cschof,wolf1833,Journal article,Journal of Biological Chemistry,Kinetic Investigations of the Role of Factor Inhibiting Hypoxia-inducible Factor (FIH) as an Oxygen Sensor.,"Tarhonskaya H, Hardy AP, Howe EA, Loik ND, Kramer HB, McCullagh JS, Schofield CJ, Flashman E","Animals, Humans, Escherichia coli, Anoxia, Oxygen, Mixed Function Oxygenases, Ankyrins, Recombinant Proteins, Repressor Proteins, Signal Transduction, Gene Expression, Transcription, Genetic, Gene Expression Regulation, Amino Acid Sequence, Protein Structure, Tertiary, Kinetics, Molecular Sequence Data, Hypoxia-Inducible Factor 1, alpha Subunit, Biocatalysis, Hypoxia-Inducible Factor-Proline Dioxygenases"
univ1923,wolf1833,Journal article,Journal of Biological Chemistry,Kinetic Investigations of the Role of Factor Inhibiting Hypoxia-inducible Factor (FIH) as an Oxygen Sensor.,"Tarhonskaya H, Hardy AP, Howe EA, Loik ND, Kramer HB, McCullagh JS, Schofield CJ, Flashman E","Animals, Humans, Escherichia coli, Anoxia, Oxygen, Mixed Function Oxygenases, Ankyrins, Recombinant Proteins, Repressor Proteins, Signal Transduction, Gene Expression, Transcription, Genetic, Gene Expression Regulation, Amino Acid Sequence, Protein Structure, Tertiary, Kinetics, Molecular Sequence Data, Hypoxia-Inducible Factor 1, alpha Subunit, Biocatalysis, Hypoxia-Inducible Factor-Proline Dioxygenases"
engs0357,raob0051,Journal article,Machine Vision and Applications: an international journal,Automatic segmentation of adherent biological cell boundaries and nuclei from brightfield microscopy images,"Ali R, Gooding M, Szilagyi T, Vojnovic B, Christlieb M, Brady M","Segmentation, Registration, Cell detection, Level sets, Monogenic signal, Continuous intrinsic dimensionality"
whgu0085,clme0220,Journal article,Nature Medicine,Direct targeting of Sec23a by miR-200s influences cancer cell secretome and promotes metastatic colonization.,"Korpal M, Ell BJ, Buffa FM, Ibrahim T, Blanco MA, Celià-Terrassa T, Mercatali L, Khan Z, Goodarzi H, Hua Y, Wei Y, Hu G, Garcia BA, Ragoussis J, Amadori D, Harris AL, Kang Y","Animals, Cadherins, Cell Line, Tumor, Female, Gene Expression Profiling, Gene Expression Regulation, Neoplastic, Humans, Mass Spectrometry, Mice, Inbred BALB C, MicroRNAs, Microarray Analysis, Neoplasm Metastasis, Statistics, Nonparametric, Vesicular Transport Proteins"
whgu0085,immd0316,Journal article,Nature Medicine,Direct targeting of Sec23a by miR-200s influences cancer cell secretome and promotes metastatic colonization.,"Korpal M, Ell BJ, Buffa FM, Ibrahim T, Blanco MA, Celià-Terrassa T, Mercatali L, Khan Z, Goodarzi H, Hua Y, Wei Y, Hu G, Garcia BA, Ragoussis J, Amadori D, Harris AL, Kang Y","Animals, Cadherins, Cell Line, Tumor, Female, Gene Expression Profiling, Gene Expression Regulation, Neoplastic, Humans, Mass Spectrometry, Mice, Inbred BALB C, MicroRNAs, Microarray Analysis, Neoplasm Metastasis, Statistics, Nonparametric, Vesicular Transport Proteins"
clme0220,immd0316,Journal article,Nature Medicine,Direct targeting of Sec23a by miR-200s influences cancer cell secretome and promotes metastatic colonization.,"Korpal M, Ell BJ, Buffa FM, Ibrahim T, Blanco MA, Celià-Terrassa T, Mercatali L, Khan Z, Goodarzi H, Hua Y, Wei Y, Hu G, Garcia BA, Ragoussis J, Amadori D, Harris AL, Kang Y","Animals, Cadherins, Cell Line, Tumor, Female, Gene Expression Profiling, Gene Expression Regulation, Neoplastic, Humans, Mass Spectrometry, Mice, Inbred BALB C, MicroRNAs, Microarray Analysis, Neoplasm Metastasis, Statistics, Nonparametric, Vesicular Transport Proteins"
raob0069,raob0095,Journal article,Biomaterials,Nanographene oxide-based radioimmunoconstructs for in vivo targeting and SPECT imaging of HER2-positive tumors.,"Cornelissen B, Able S, Kersemans V, Waghorn PA, Myhra S, Jurkshat K, Crossley A, Vallis KA","Animals, Antibodies, Monoclonal, Humanized, Antineoplastic Agents, Breast Neoplasms, Cell Line, Tumor, Graphite, Humans, Mice, Inbred BALB C, Nanocapsules, Oxides, Pentetic Acid, Radiopharmaceuticals, Receptor, ErbB-2, Tomography, Emission-Computed, Single-Photon, Trastuzumab, Treatment Outcome"
radi0003,clme0220,Journal article,Future Oncology,Clinical imaging of tumor angiogenesis.,"Patel N, Harris AL, Gleeson FV, Vallis KA","Animals, Diagnostic Imaging, Humans, Neoplasms, Neovascularization, Pathologic"
radi0003,raob0069,Journal article,Future Oncology,Clinical imaging of tumor angiogenesis.,"Patel N, Harris AL, Gleeson FV, Vallis KA","Animals, Diagnostic Imaging, Humans, Neoplasms, Neovascularization, Pathologic"
clme0220,raob0069,Journal article,Future Oncology,Clinical imaging of tumor angiogenesis.,"Patel N, Harris AL, Gleeson FV, Vallis KA","Animals, Diagnostic Imaging, Humans, Neoplasms, Neovascularization, Pathologic"
card0027,bioc0212,Journal article,Cardiovascular Research,In vivo alterations in cardiac metabolism and function in the spontaneously hypertensive rat heart.,"Dodd MS, Ball DR, Schroeder MA, Le Page LM, Atherton HJ, Heather LC, Seymour AM, Ashrafian H, Watkins H, Clarke K, Tyler DJ","Adenosine Triphosphate, Animals, Bicarbonates, Carbon Dioxide, Cardiomegaly, Citric Acid Cycle, Hydrogen-Ion Concentration, Hypertension, Magnetic Resonance Imaging, Cine, Male, Myocardium, Pyruvate Dehydrogenase Complex, Rats, Inbred SHR, Wistar"
engs0357,radi0003,Journal article,Lung Cancer,Lung Cancer Assistant: a decision support application in lung cancer care,"Sesen B, Tse D, Peake MD, Banares-Alcantara R, Gleeson F, Brady M",
clme0497,clme1037,Journal article,Proceedings of the National Academy of Sciences of USA,"RVX-208, an inhibitor of BET transcriptional regulators with selectivity for the second bromodomain.","Picaud S, Wells C, Felletar I, Brotherton D, Martin S, Savitsky P, Diez-Dacal B, Philpott M, Bountra C, Lingard H, Fedorov O, Müller S, Brennan PE, Knapp S, Filippakopoulos P","ApoA1, epigenetics, microarray, small molecule inhibitor, Crystallization, Fluorescence Recovery After Photobleaching, Hep G2 Cells, Humans, Models, Molecular, Molecular Structure, Oligonucleotide Array Sequence Analysis, Protein Binding, Protein Structure, Tertiary, Quinazolines, Transcription Factors"
clme0497,clme1358,Journal article,Proceedings of the National Academy of Sciences of USA,"RVX-208, an inhibitor of BET transcriptional regulators with selectivity for the second bromodomain.","Picaud S, Wells C, Felletar I, Brotherton D, Martin S, Savitsky P, Diez-Dacal B, Philpott M, Bountra C, Lingard H, Fedorov O, Müller S, Brennan PE, Knapp S, Filippakopoulos P","ApoA1, epigenetics, microarray, small molecule inhibitor, Crystallization, Fluorescence Recovery After Photobleaching, Hep G2 Cells, Humans, Models, Molecular, Molecular Structure, Oligonucleotide Array Sequence Analysis, Protein Binding, Protein Structure, Tertiary, Quinazolines, Transcription Factors"
clme1037,clme1358,Journal article,Proceedings of the National Academy of Sciences of USA,"RVX-208, an inhibitor of BET transcriptional regulators with selectivity for the second bromodomain.","Picaud S, Wells C, Felletar I, Brotherton D, Martin S, Savitsky P, Diez-Dacal B, Philpott M, Bountra C, Lingard H, Fedorov O, Müller S, Brennan PE, Knapp S, Filippakopoulos P","ApoA1, epigenetics, microarray, small molecule inhibitor, Crystallization, Fluorescence Recovery After Photobleaching, Hep G2 Cells, Humans, Models, Molecular, Molecular Structure, Oligonucleotide Array Sequence Analysis, Protein Binding, Protein Structure, Tertiary, Quinazolines, Transcription Factors"
clme0975,immd0180,Conference paper,Cancer Research,Inhibition of type 1 insulin-like growth factor receptor (IGF-1R) influences processing of replication-associated DNA double-strand breaks (DSBs) and induces schedule-dependent sensitization of human melanoma to temozolomide (TMZ),"Ramcharan RN, Aleksic T, Gao S, Tanner J, Darvill N, Bridges E, Asher R, Watson AJ, Margison GP, Repapi E, Li J-L, Middleton MR, Macaulay VM",
immd0237,whgu0256,Journal article,European Urology,"Hypoxia, Hypoxia-inducible Transcription Factors, and Renal Cancer.","Schödel J, Grampp S, Maher ER, Moch H, Ratcliffe PJ, Russo P, Mole DR",
clme0220,raob0097,Journal article,Oncogene,Hypoxia-driven cell motility reflects the interplay between JMY and HIF-1α,"Coutts AS, Pires IM, Weston L, Buffa FM, Milani M, Li JL, Harris AL, Hammond EM, La Thangue NB",
clme0220,immd0316,Journal article,Oncogene,Hypoxia-driven cell motility reflects the interplay between JMY and HIF-1α,"Coutts AS, Pires IM, Weston L, Buffa FM, Milani M, Li JL, Harris AL, Hammond EM, La Thangue NB",
clme0220,clab0127,Journal article,Oncogene,Hypoxia-driven cell motility reflects the interplay between JMY and HIF-1α,"Coutts AS, Pires IM, Weston L, Buffa FM, Milani M, Li JL, Harris AL, Hammond EM, La Thangue NB",
raob0097,immd0316,Journal article,Oncogene,Hypoxia-driven cell motility reflects the interplay between JMY and HIF-1α,"Coutts AS, Pires IM, Weston L, Buffa FM, Milani M, Li JL, Harris AL, Hammond EM, La Thangue NB",
raob0097,clab0127,Journal article,Oncogene,Hypoxia-driven cell motility reflects the interplay between JMY and HIF-1α,"Coutts AS, Pires IM, Weston L, Buffa FM, Milani M, Li JL, Harris AL, Hammond EM, La Thangue NB",
immd0316,clab0127,Journal article,Oncogene,Hypoxia-driven cell motility reflects the interplay between JMY and HIF-1α,"Coutts AS, Pires IM, Weston L, Buffa FM, Milani M, Li JL, Harris AL, Hammond EM, La Thangue NB",
card0018,bioc0212,Journal article,Journal of Cardiovascular Magnetic Resonance,Hyperpolarized <sup>13</sup>C and <sup>31</sup>P magnetic resonance spectroscopy identify pyruvate dehydrogenase as a therapeutic target in obesity cardiomyopathy,"Lewis AJ, Dodd MS, Sourdon J, Clarke K, Neubauer S, Tyler DJ, Rider O",
ctsu0052,ctsu0165,Journal article,P and T: journal for formulary management,Ezetimibe/simvastatin (vytorin) in heart and renal protection: The SHARP trial,"Alexander W, Gaigent C, Landray M",
immd0151,immd0075,Journal article,Nature Genetics,Reduced dosage of ERF causes complex craniosynostosis in humans and mice and links ERK1/2 signaling to regulation of osteogenesis,"Twigg SRF, Vorgia E, Mcgowan SJ, Peraki I, Fenwick AL, Sharma VP, Allegra M, Zaragkoulias A, Akha ES, Knight SJL, Lord H, Lester T, Izatt L, Lampe AK, Mohammed SN, Stewart FJ, Verloes A, Wilson LC, Healy C, Sharpe PT, Hammond P, Hughes J, Taylor S, Johnson D, Wall SA, Mavrothalassitis G, Wilkie AOM",
clab0035,path0511,Journal article,British Journal of Haematology,Silencing of ASXL1 impairs the granulomonocytic lineage potential of human CD34+ progenitor cells,"Davies C, Yip BH, Fernandez-Mercado M, Woll PS, Agirre X, Prosper F, Jacobsen SE, Wainscoat JS, Pellagatti A, Boultwood J",
clab0035,clab0101,Journal article,British Journal of Haematology,Silencing of ASXL1 impairs the granulomonocytic lineage potential of human CD34+ progenitor cells,"Davies C, Yip BH, Fernandez-Mercado M, Woll PS, Agirre X, Prosper F, Jacobsen SE, Wainscoat JS, Pellagatti A, Boultwood J",
path0511,clab0101,Journal article,British Journal of Haematology,Silencing of ASXL1 impairs the granulomonocytic lineage potential of human CD34+ progenitor cells,"Davies C, Yip BH, Fernandez-Mercado M, Woll PS, Agirre X, Prosper F, Jacobsen SE, Wainscoat JS, Pellagatti A, Boultwood J",
phys0101,chri0963,Journal article,The Journal of Physiology,Pumping Ca2+ up H+ gradients: a Ca2+-H+ exchanger without a membrane,"Swietach P, Leem C-H, Spitzer KW, Vaughan-Jones RD",
clab0035,clab0101,Conference paper,Blood,Aberrant Expression of DOCK4 Leads to Disruption of the F-Actin Skeleton and Altered Membrane Stability in MDS Erythroblasts and Mature Erythrocytes,"Sundaravel S, Bhagat TD, Schinke C, Ebenezer D, Liu H, Yu Y, Pellagatti A, Boultwood J, Yajnik V, Artz A, Verma A, Wickrema A",
