Source,Target,Weight,Publication Type,Publication Name,Title,Co-authors,Keywords
PJB91,RMM32,0.111111111111,Journal article,ACS Medicinal Chemistry Letters,A-Ring Dihalogenation Increases the Cellular Activity of Combretastatin-Templated Tetrazoles,"Beale TM, Allwood DM, Bender A, Bond PJ, Brenton JD, Charnock-Jones DS, Ley SV, Myers RM, Shearman JW, Temple J","[u'Combretastatin', u'tetrazole', u'dihalogenation', u'human umbilical vein endothelial cell', u'ovarian cancer', u'vascular disrupting agent', u'ANTINEOPLASTIC AGENTS', u'CANCER THERAPEUTICS', u'TUBULIN', u'ANALOGS', u'COLCHICINE', u'BINDING', u'A-4', u'MECHANISM', u'CELLS']"
PJB91,JDB1003,0.111111111111,Journal article,ACS Medicinal Chemistry Letters,A-Ring Dihalogenation Increases the Cellular Activity of Combretastatin-Templated Tetrazoles,"Beale TM, Allwood DM, Bender A, Bond PJ, Brenton JD, Charnock-Jones DS, Ley SV, Myers RM, Shearman JW, Temple J","[u'Combretastatin', u'tetrazole', u'dihalogenation', u'human umbilical vein endothelial cell', u'ovarian cancer', u'vascular disrupting agent', u'ANTINEOPLASTIC AGENTS', u'CANCER THERAPEUTICS', u'TUBULIN', u'ANALOGS', u'COLCHICINE', u'BINDING', u'A-4', u'MECHANISM', u'CELLS']"
RMM32,JDB1003,0.111111111111,Journal article,ACS Medicinal Chemistry Letters,A-Ring Dihalogenation Increases the Cellular Activity of Combretastatin-Templated Tetrazoles,"Beale TM, Allwood DM, Bender A, Bond PJ, Brenton JD, Charnock-Jones DS, Ley SV, Myers RM, Shearman JW, Temple J","[u'Combretastatin', u'tetrazole', u'dihalogenation', u'human umbilical vein endothelial cell', u'ovarian cancer', u'vascular disrupting agent', u'ANTINEOPLASTIC AGENTS', u'CANCER THERAPEUTICS', u'TUBULIN', u'ANALOGS', u'COLCHICINE', u'BINDING', u'A-4', u'MECHANISM', u'CELLS']"
AMD24,PP10001,0.111111111111,Journal article,Journal of the National Cancer Institute,Evidence of a Causal Association between Insulinemia and Endometrial Cancer: A Mendelian Randomization Analysis,"Nead KT, Sharp SJ, Thompson DJ, Painter JN, Savage DB, Semple RK, Barker A, Perry JRB, Attia J, Dunning AM",[]
AMD24,DFE20,0.111111111111,Journal article,Journal of the National Cancer Institute,Evidence of a Causal Association between Insulinemia and Endometrial Cancer: A Mendelian Randomization Analysis,"Nead KT, Sharp SJ, Thompson DJ, Painter JN, Savage DB, Semple RK, Barker A, Perry JRB, Attia J, Dunning AM",[]
AMD24,NJW1004,0.111111111111,Journal article,Journal of the National Cancer Institute,Evidence of a Causal Association between Insulinemia and Endometrial Cancer: A Mendelian Randomization Analysis,"Nead KT, Sharp SJ, Thompson DJ, Painter JN, Savage DB, Semple RK, Barker A, Perry JRB, Attia J, Dunning AM",[]
PP10001,DFE20,0.111111111111,Journal article,Journal of the National Cancer Institute,Evidence of a Causal Association between Insulinemia and Endometrial Cancer: A Mendelian Randomization Analysis,"Nead KT, Sharp SJ, Thompson DJ, Painter JN, Savage DB, Semple RK, Barker A, Perry JRB, Attia J, Dunning AM",[]
PP10001,NJW1004,0.111111111111,Journal article,Journal of the National Cancer Institute,Evidence of a Causal Association between Insulinemia and Endometrial Cancer: A Mendelian Randomization Analysis,"Nead KT, Sharp SJ, Thompson DJ, Painter JN, Savage DB, Semple RK, Barker A, Perry JRB, Attia J, Dunning AM",[]
DFE20,NJW1004,0.111111111111,Journal article,Journal of the National Cancer Institute,Evidence of a Causal Association between Insulinemia and Endometrial Cancer: A Mendelian Randomization Analysis,"Nead KT, Sharp SJ, Thompson DJ, Painter JN, Savage DB, Semple RK, Barker A, Perry JRB, Attia J, Dunning AM",[]
REC11,CJW53,0.25,Journal article,PLoS One,A Multifunctional 3D Co-Culture System for Studies of Mammary Tissue Morphogenesis and Stem Cell Biology,"Campbell JJ, Davidenko N, Caffarel MM, Cameron RE, Watson CJ","[u'BRANCHING MORPHOGENESIS', u'EPITHELIAL-CELLS', u'HYALURONIC-ACID', u'CD44', u'EXPRESSION', u'ADHESION', u'GLAND', u'GLYCOSAMINOGLYCANS', u'DIFFERENTIATION', u'ORGANIZATION']"
CG348,ARG1000,0.111111111111,Journal article,Journal of Thrombosis and Haemostasis,The JAK2V617F mutation causes an increase in platelet reactivity in a knock-in mouse model of essential thrombocythaemia,"Hobbs C, Bennett C, Manning H, Mazharian A, Brain L, Severin S, Li J, Green AR, Watson SP, Ghevaert C",[]
AAS41,RD439,0.25,Journal article,Applied Physics Letters,Observations of modal interaction in lateral bulk acoustic resonators,"Charmet J, Daly R, Thiruvenkatanathan P, Woodhouse J, Seshia AA",[]
JHG21,mjg40,0.333333333333,Journal article,Journal of Clinical Neuroscience,Magnetic resonance imaging of atherothrombotic plaques,"Usman A, Sadat U, Graves MJ, Gillard JH",[]
PP10001,AA461,0.111111111111,Journal article,Nature Genetics,"A meta-analysis of 87,040 individuals identifies 23 new susceptibility loci for prostate cancer","Al Olama AA, Kote-Jarai Z, Berndt SI, Conti DV, Schumacher F, Han Y, Benlloch S, Hazelett DJ, Wang Z, Saunders E",[]
PP10001,DFE20,0.111111111111,Journal article,Nature Genetics,"A meta-analysis of 87,040 individuals identifies 23 new susceptibility loci for prostate cancer","Al Olama AA, Kote-Jarai Z, Berndt SI, Conti DV, Schumacher F, Han Y, Benlloch S, Hazelett DJ, Wang Z, Saunders E",[]
PP10001,KK101,0.111111111111,Journal article,Nature Genetics,"A meta-analysis of 87,040 individuals identifies 23 new susceptibility loci for prostate cancer","Al Olama AA, Kote-Jarai Z, Berndt SI, Conti DV, Schumacher F, Han Y, Benlloch S, Hazelett DJ, Wang Z, Saunders E",[]
AA461,DFE20,0.111111111111,Journal article,Nature Genetics,"A meta-analysis of 87,040 individuals identifies 23 new susceptibility loci for prostate cancer","Al Olama AA, Kote-Jarai Z, Berndt SI, Conti DV, Schumacher F, Han Y, Benlloch S, Hazelett DJ, Wang Z, Saunders E",[]
AA461,KK101,0.111111111111,Journal article,Nature Genetics,"A meta-analysis of 87,040 individuals identifies 23 new susceptibility loci for prostate cancer","Al Olama AA, Kote-Jarai Z, Berndt SI, Conti DV, Schumacher F, Han Y, Benlloch S, Hazelett DJ, Wang Z, Saunders E",[]
DFE20,KK101,0.111111111111,Journal article,Nature Genetics,"A meta-analysis of 87,040 individuals identifies 23 new susceptibility loci for prostate cancer","Al Olama AA, Kote-Jarai Z, Berndt SI, Conti DV, Schumacher F, Han Y, Benlloch S, Hazelett DJ, Wang Z, Saunders E",[]
SVL1000,IRB21,0.25,Journal article,Angewandte Chemie International Edition,The Continuous-Flow Synthesis of Carboxylic Acids using CO2 in a Tube-In-Tube Gas Permeable Membrane Reactor,"Polyzos A, O'Brien M, Petersen TP, Baxendale IR, Ley SV",[]
PP10001,AA461,0.111111111111,Conference,Cancer Research,Implications of polygenic risk-stratified screening for prostate cancer on overdiagnosis,"Pashayan N, Duffy SW, Neal DE, Hamdy F, Donovan J, Martin RM, Harrington P, Benlloch S, Al Olama AA, Shah M",[]
PP10001,DFE20,0.111111111111,Conference,Cancer Research,Implications of polygenic risk-stratified screening for prostate cancer on overdiagnosis,"Pashayan N, Duffy SW, Neal DE, Hamdy F, Donovan J, Martin RM, Harrington P, Benlloch S, Al Olama AA, Shah M",[]
AA461,DFE20,0.111111111111,Conference,Cancer Research,Implications of polygenic risk-stratified screening for prostate cancer on overdiagnosis,"Pashayan N, Duffy SW, Neal DE, Hamdy F, Donovan J, Martin RM, Harrington P, Benlloch S, Al Olama AA, Shah M",[]
KK101,NJW1004,0.166666666667,Journal article,Clinical Endocrinology,Associations of endogenous testosterone and SHBG with glycated haemoglobin in middle-aged and older men,"Brand JS, Wareham NJ, Dowsett M, Folkerd E, van der Schouw YT, Luben RN, Khaw KT","[u'HORMONE-BINDING GLOBULIN', u'CARDIOVASCULAR-DISEASE', u'INSULIN-RESISTANCE', u'METABOLIC SYNDROME', u'SEX-HORMONES', u'SERUM TESTOSTERONE', u'DIABETES-MELLITUS', u'GLYCEMIC CONTROL', u'EPIC-NORFOLK', u'ELDERLY MEN']"
PP10001,CJW53,0.111111111111,Journal article,Breast Cancer Research,Critical research gaps and translational priorities for the successful prevention and treatment of breast cancer,"Eccles SA, Aboagye EO, Ali S, Anderson AS, Armes J, Berditchevski F, Blaydes JP, Brennan K, Brown NJ, Bryant HE",[]
PP10001,DFE20,0.111111111111,Journal article,Breast Cancer Research,Critical research gaps and translational priorities for the successful prevention and treatment of breast cancer,"Eccles SA, Aboagye EO, Ali S, Anderson AS, Armes J, Berditchevski F, Blaydes JP, Brennan K, Brown NJ, Bryant HE",[]
CJW53,DFE20,0.111111111111,Journal article,Breast Cancer Research,Critical research gaps and translational priorities for the successful prevention and treatment of breast cancer,"Eccles SA, Aboagye EO, Ali S, Anderson AS, Armes J, Berditchevski F, Blaydes JP, Brennan K, Brown NJ, Bryant HE",[]
GM290,BB313,0.111111111111,Journal article,The International Journal of Biochemistry and Cell Biology,Inhibition of MT1-MMP activity using functional antibody fragments selected against its hemopexin domain,"Basu B, de Sampaio PC, Mohammed H, Fogarasi M, Corrie P, Watkins NA, Smethurst PA, English WR, Ouwehand WH, Murphy G","[u'MT1-MMP', u'Hemopexin', u'scFv', u'Collagenolysis', u'Angiogenesis', u'TYPE-1 MATRIX-METALLOPROTEINASE', u'PHAGE DISPLAY LIBRARY', u'CELL-SURFACE', u'1-MATRIX METALLOPROTEINASE', u'PROMMP-2 ACTIVATION', u'FIBROSARCOMA CELLS', u'TISSUE INHIBITOR', u'TUMOR-GROWTH', u'MEMBRANE', u'CANCER']"
AMD24,DFE20,0.111111111111,Journal article,Nature Genetics,"Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer","Michailidou K, Beesley J, Lindstrom S, Canisius S, Dennis J, Lush MJ, Maranian MJ, Bolla MK, Wang Q, Shah M",[]
AMD24,KK101,0.111111111111,Journal article,Nature Genetics,"Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer","Michailidou K, Beesley J, Lindstrom S, Canisius S, Dennis J, Lush MJ, Maranian MJ, Bolla MK, Wang Q, Shah M",[]
DFE20,KK101,0.111111111111,Journal article,Nature Genetics,"Genome-wide association analysis of more than 120,000 individuals identifies 15 new susceptibility loci for breast cancer","Michailidou K, Beesley J, Lindstrom S, Canisius S, Dennis J, Lush MJ, Maranian MJ, Bolla MK, Wang Q, Shah M",[]
OAS23,JJB12,0.111111111111,Journal article,Small,Direct visualization of symmetry breaking during janus nanoparticle formation,"Loget G, Lee TC, Taylor RW, Mahajan S, Nicoletti O, Jones ST, Coulston RJ, Lapeyre V, Garrigue P, Midgley PA",[]
KK101,NJW1004,0.111111111111,Journal article,Nature Genetics,Common variants associated with plasma triglycerides and risk for coronary artery disease,"Do R, Willer CJ, Schmidt EM, Sengupta S, Gao C, Peloso GM, Gustafsson S, Kanoni S, Ganna A, Chen J",[]
PL219,PPD21,0.142857142857,Journal article,BioData Mining,DAPPER: A data-mining resource for protein-protein interactions,"Haider S, Lipinszki Z, Przewloka MR, Ladak Y, D'Avino PP, Kimata Y, Lio' P, Glover DM",[]
PL219,YK299,0.142857142857,Journal article,BioData Mining,DAPPER: A data-mining resource for protein-protein interactions,"Haider S, Lipinszki Z, Przewloka MR, Ladak Y, D'Avino PP, Kimata Y, Lio' P, Glover DM",[]
PPD21,YK299,0.142857142857,Journal article,BioData Mining,DAPPER: A data-mining resource for protein-protein interactions,"Haider S, Lipinszki Z, Przewloka MR, Ladak Y, D'Avino PP, Kimata Y, Lio' P, Glover DM",[]
BG200,ARG1000,0.111111111111,Journal article,PLoS One,Mapping and functional characterisation of a CTCF-dependent insulator element at the 3? border of the murine Scl transcriptional domain,"Follows GA, Ferreira R, Janes ME, Spensberger D, Cambuli F, Chaney AF, Kinston SJ, Landry JR, Green AR, Göttgens B",[]
CEM45,DEN22,0.111111111111,Journal article,Cancer Cell,The Androgen Receptor Induces a Distinct Transcriptional Program in Castration-Resistant Prostate Cancer in Man,"Sharma NL, Massie CE, Ramos-Montoya A, Zecchini V, Scott HE, Lamb AD, MacArthur S, Stark R, Warren AY, Mills IG",[]
CEM45,AL499,0.111111111111,Journal article,Cancer Cell,The Androgen Receptor Induces a Distinct Transcriptional Program in Castration-Resistant Prostate Cancer in Man,"Sharma NL, Massie CE, Ramos-Montoya A, Zecchini V, Scott HE, Lamb AD, MacArthur S, Stark R, Warren AY, Mills IG",[]
DEN22,AL499,0.111111111111,Journal article,Cancer Cell,The Androgen Receptor Induces a Distinct Transcriptional Program in Castration-Resistant Prostate Cancer in Man,"Sharma NL, Massie CE, Ramos-Montoya A, Zecchini V, Scott HE, Lamb AD, MacArthur S, Stark R, Warren AY, Mills IG",[]
KMB1001,TL347,0.142857142857,Journal article,Magnetic Resonance in Medicine,"<sup>13</sup>C magnetic resonance spectroscopic imaging of hyperpolarized [1-<sup>13</sup>C, U-<sup>2</sup>H<inf>5</inf>] ethanol oxidation can be used to assess aldehyde dehydrogenase activity in vivo","Dzien P, Kettunen MI, Marco-Rius I, Serrao EM, Rodrigues TB, Larkin TJ, Timm KN, Brindle KM",[]
BDS10,MPA28,0.166666666667,Journal article,Science,A single progenitor population switches behavior to maintain and repair esophageal epithelium,"Doupé DP, Alcolea MP, Roshan A, Zhang G, Klein AM, Simons BD, Jones PH",[]
KK101,NJW1004,0.111111111111,Journal article,Cancer Causes and Control,Menopausal hormone therapy and risk of ovarian cancer in the European prospective investigation into cancer and nutrition,"Tsilidis KK, Allen NE, Key TJ, Dossus L, Kaaks R, Bakken K, Lund E, Fournier A, Dahm CC, Overvad K","[u'Hormone replacement therapy', u'Ovarian cancer', u'Cohort study', u'ESTROGEN PLUS PROGESTIN', u'REPLACEMENT THERAPY', u'EPITHELIAL-CELLS', u'EXPRESSION', u'RECEPTOR', u'HEALTH', u'METAANALYSIS', u'WOMEN', u'TRIAL']"
TLB20,TO237,0.2,Journal article,Biochemical Society Transactions,Non-homologous end-joining partners in a helical dance: structural studies of XLF-XRCC4 interactions,"Wu Q, Ochi T, Matak-Vinkovic D, Robinson CV, Chirgadze DY, Blundell TL","[u'double-strand break (DSB)', u'non-homologous end-joining (NHEJ)', u'X-ray cross-complementation group 4 (XRCC4)', u'XRCC4-like factor (XLF)', u'DNA-LIGASE-IV', u'CRYSTAL-STRUCTURE', u'PHOSPHORYLATION SITES', u'V(D)J RECOMBINATION', u'HUMAN XLF', u'XRCC4', u'PROTEIN', u'XLF/CERNUNNOS', u'REPAIR', u'LIGATION']"
KK101,NJW1004,0.333333333333,Journal article,Journal of Human Hypertension,"The association between plasma vitamin C concentrations and blood pressure in 20,926 men and women: cross sectional evidence from the EPIC-Norfolk general population-based study","Myint PK, Luben RN, Wareham NJ, Khaw KT",[]
KK101,NJW1004,0.111111111111,Journal article,Cancer Prevention Research,Postmenopausal Serum Sex Steroids and Risk of Hormone Receptor-Positive and -Negative Breast Cancer: a Nested Case-Control Study,"James RE, Lukanova A, Dossus L, Becker S, Rinaldi S, Tjonneland A, Olsen A, Overvad K, Mesrine S, Engel P","[u'ESTROGEN-RECEPTOR', u'PREMENOPAUSAL WOMEN', u'FREE TESTOSTERONE', u'NUTRITION', u'THERAPY', u'ENDOCRINE', u'ANDROGENS', u'METAANALYSIS', u'VALIDITY', u'COHORT']"
SP580,CJW53,0.125,Journal article,Cell Death and Differentiation,The PI3K regulatory subunits p55? and p50? regulate cell death in vivo,"Pensa S, Neoh K, Resemann HK, Kreuzaler PA, Abell K, Clarke NJ, Reinheckel T, Kahn CR, Watson CJ",[]
SP580,PAK29,0.125,Journal article,Cell Death and Differentiation,The PI3K regulatory subunits p55? and p50? regulate cell death in vivo,"Pensa S, Neoh K, Resemann HK, Kreuzaler PA, Abell K, Clarke NJ, Reinheckel T, Kahn CR, Watson CJ",[]
CJW53,PAK29,0.125,Journal article,Cell Death and Differentiation,The PI3K regulatory subunits p55? and p50? regulate cell death in vivo,"Pensa S, Neoh K, Resemann HK, Kreuzaler PA, Abell K, Clarke NJ, Reinheckel T, Kahn CR, Watson CJ",[]
KK101,NJW1004,0.5,Journal article,American Journal of Clinical Nutrition,Lack of evidence for increased alpha-linolenic acid metabolism in vegetarians Reply,"Welch AA, Wareham NJ, Khaw KT","[u'ADIPOSE-TISSUE', u'FATTY-ACIDS', u'FISH INTAKE', u'BIOMARKERS', u'COHORT']"
KK101,NJW1004,0.111111111111,Journal article,BMC Public Health,The association of education with body mass index and waist circumference in the EPIC-PANACEA study,"Hermann S, Rohrmann S, Linseisen J, May AM, Kunst A, Besson H, Romaguera D, Travier N, Tormo MJ, Molina E","[u'SOCIOECONOMIC-STATUS', u'ENERGY-INTAKE', u'PHYSICAL-ACTIVITY', u'OXFORD PARTICIPANTS', u'WEIGHT STATUS', u'OBESITY', u'OVERWEIGHT', u'CANCER', u'PREVALENCE', u'ADULTS']"
PP10001,HS310,0.111111111111,Journal article,JAMA: Journal of the American Medical Association,Association Between BRCA1 and BRCA2 Mutations and Survival in Women With Invasive Epithelial Ovarian Cancer,"Bolton KL, Chenevix-Trench G, Goh C, Sadetzki S, Ramus SJ, Karlan BY, Lambrechts D, Despierre E, Barrowdale D, McGuffog L","[u'BREAST-CANCER', u'PROGESTERONE-RECEPTOR', u'SUSCEPTIBILITY GENE', u'LOW-GRADE', u'CARCINOMA', u'CARRIERS', u'NONSENSE', u'RISK', u'POLYMERASE', u'CONSORTIUM']"
PP10001,ACA20,0.111111111111,Journal article,JAMA: Journal of the American Medical Association,Association Between BRCA1 and BRCA2 Mutations and Survival in Women With Invasive Epithelial Ovarian Cancer,"Bolton KL, Chenevix-Trench G, Goh C, Sadetzki S, Ramus SJ, Karlan BY, Lambrechts D, Despierre E, Barrowdale D, McGuffog L","[u'BREAST-CANCER', u'PROGESTERONE-RECEPTOR', u'SUSCEPTIBILITY GENE', u'LOW-GRADE', u'CARCINOMA', u'CARRIERS', u'NONSENSE', u'RISK', u'POLYMERASE', u'CONSORTIUM']"
PP10001,DFE20,0.111111111111,Journal article,JAMA: Journal of the American Medical Association,Association Between BRCA1 and BRCA2 Mutations and Survival in Women With Invasive Epithelial Ovarian Cancer,"Bolton KL, Chenevix-Trench G, Goh C, Sadetzki S, Ramus SJ, Karlan BY, Lambrechts D, Despierre E, Barrowdale D, McGuffog L","[u'BREAST-CANCER', u'PROGESTERONE-RECEPTOR', u'SUSCEPTIBILITY GENE', u'LOW-GRADE', u'CARCINOMA', u'CARRIERS', u'NONSENSE', u'RISK', u'POLYMERASE', u'CONSORTIUM']"
HS310,ACA20,0.111111111111,Journal article,JAMA: Journal of the American Medical Association,Association Between BRCA1 and BRCA2 Mutations and Survival in Women With Invasive Epithelial Ovarian Cancer,"Bolton KL, Chenevix-Trench G, Goh C, Sadetzki S, Ramus SJ, Karlan BY, Lambrechts D, Despierre E, Barrowdale D, McGuffog L","[u'BREAST-CANCER', u'PROGESTERONE-RECEPTOR', u'SUSCEPTIBILITY GENE', u'LOW-GRADE', u'CARCINOMA', u'CARRIERS', u'NONSENSE', u'RISK', u'POLYMERASE', u'CONSORTIUM']"
